"","age","income","children","credit_history","overdue_payments","active_loans","years_in_job","owns_property","assets_value","other_loans","credit_risk","education_podstawowe","education_średnie","education_wyższe","city_duże","city_małe","city_średnie","marital_status_kawaler/panna","marital_status_rozwiedziony/rozwiedziona","marital_status_żonaty/zamężna","employment_type_brak","employment_type_określona","employment_type_samozatrudnienie","employment_type_stała"
"258",39,9218,1,0,0,3,5,1,9218,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
"259",23,17542,0,1,1,2,11,1,17542,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"260",27,27466,0,1,1,1,6,1,27466,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"261",40,40000,1,0,1,2,7,0,40000,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"262",34,28460,2,1,1,0,13,1,28460,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"263",42,16521,1,0,0,1,10,1,16521,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"264",35,21895,1,1,1,2,15,0,21895,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
"265",31,28396,0,1,1,2,7,1,28396,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
"266",41,24525,0,0,0,2,0,1,24525,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"267",50,17503,2,0,1,2,7,0,17503,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"268",42,23109,1,1,1,3,14,1,23109,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"269",36,26530,1,0,1,1,3,1,26530,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
"270",55,18287,0,1,0,3,10,1,18287,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
"271",34,25347,1,0,0,2,1,1,25347,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
"272",30,25394,0,0,1,0,13,0,25394,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"273",29,16638,1,1,1,1,15,0,16638,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
"274",39,40000,0,1,1,6,10,0,40000,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
"275",42,19583,1,1,0,5,11,0,19583,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0
"276",55,15605,2,1,1,1,16,1,15605,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"277",30,15638,0,1,1,0,10,1,15638,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"278",46,12555,0,0,1,2,7,0,12555,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"279",41,18203,0,1,1,1,11,0,18203,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"280",42,40000,2,0,0,1,4,1,40000,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
"281",33,19128,1,1,1,2,6,1,19128,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"282",33,14296,0,1,0,2,13,1,14296,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"283",33,19883,3,0,1,0,10,0,19883,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"284",51,18155,1,0,0,1,10,0,18155,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"285",31,25849,2,0,0,0,11,1,25849,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"286",46,16866,4,1,1,2,6,1,16866,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
"287",57,18691,3,1,0,1,7,1,18691,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
"288",33,21481,0,1,1,0,13,1,21481,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"289",34,30748,0,0,0,0,6,1,30748,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
"290",42,36021,1,0,1,2,12,0,36021,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
"291",39,11278,4,1,1,4,12,0,11278,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
"292",51,14145,1,0,0,1,9,0,14145,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"293",34,15299,0,0,0,1,5,0,15299,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"294",35,17311,4,1,0,4,8,1,17311,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
"295",50,24867,0,0,0,4,5,0,24867,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"296",48,22958,1,0,0,2,14,1,22958,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"297",53,18619,0,1,0,2,10,1,18619,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1
"298",41,15616,0,0,1,3,8,1,15616,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
"299",47,26063,0,1,1,2,6,1,26063,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"300",39,14762,0,1,0,1,8,1,14762,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"301",41,16923,0,0,0,0,13,1,16923,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
"302",41,19094,2,1,0,2,15,1,19094,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"303",29,11149,1,0,0,0,8,1,11149,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"304",41,40000,1,1,0,0,10,0,40000,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"305",34,14978,0,1,1,4,12,0,14978,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
"306",25,12295,0,1,1,0,11,1,12295,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
"307",29,31051,0,1,1,2,9,1,31051,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"308",34,30635,0,0,0,0,13,1,30635,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"309",48,13044,5,1,0,0,9,0,13044,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
"310",46,31068,1,1,1,0,15,1,31068,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
"311",37,15576,3,0,1,2,5,1,15576,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"312",27,33587,0,1,1,0,12,0,33587,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"313",39,15752,0,1,1,4,8,0,15752,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"314",43,7504,1,1,1,1,11,0,7504,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
"315",44,23546,0,0,1,0,14,0,23546,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
"316",39,29885,3,1,0,1,13,1,29885,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"317",25,27927,0,1,0,2,0,1,27927,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
"318",33,20110,0,1,1,2,12,1,20110,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
"319",47,6827,3,0,1,3,8,0,6827,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"320",55,40000,0,1,1,2,8,1,40000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"321",42,20980,0,1,1,0,14,1,20980,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
"322",37,16361,2,1,1,3,6,1,16361,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"323",29,11427,0,1,1,2,15,1,11427,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
"324",34,32714,0,0,1,1,5,1,32714,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"325",40,38383,2,1,0,0,10,0,38383,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"326",46,37882,4,1,0,0,7,1,37882,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"327",48,17442,0,1,0,1,0,1,17442,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
"328",46,15238,2,1,0,1,8,1,15238,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0
"329",50,21419,1,0,1,2,2,1,21419,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"330",34,21177,0,1,0,2,2,1,21177,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
"331",33,20186,4,1,1,3,13,1,20186,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
"332",35,15158,2,1,1,2,12,1,15158,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
"333",43,9567,1,1,0,2,12,1,9567,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"334",35,14199,1,0,1,2,0,0,14199,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"335",27,20807,1,1,0,2,3,0,20807,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"336",42,23907,5,1,1,0,1,1,23907,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
"337",50,15194,0,1,1,2,6,1,15194,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"338",39,37703,2,0,0,4,19,0,37703,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"339",38,21979,0,1,1,1,6,1,21979,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
"340",43,9545,0,1,0,2,13,1,9545,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
"341",34,33297,0,1,1,3,15,1,33297,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
"342",39,14475,0,0,0,4,6,1,14475,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"343",45,16548,0,1,0,1,15,1,16548,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
"344",18,16134,1,0,1,1,0,1,16134,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
"345",35,40000,0,1,0,0,14,0,40000,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
"346",44,9804,4,0,1,2,15,1,9804,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
"347",40,12612,1,1,0,4,12,1,12612,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
"348",27,22847,0,1,0,2,3,0,22847,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
"349",49,15872,0,1,1,2,15,0,15872,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"350",35,24281,3,1,1,1,0,1,24281,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
"351",49,29166,0,0,1,0,6,0,29166,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"352",43,19943,3,1,0,2,11,0,19943,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
"353",38,24794,3,1,1,0,9,0,24794,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
"354",29,16787,1,1,1,1,10,0,16787,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"355",33,20002,0,1,0,1,5,0,20002,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
"356",42,35705,0,1,1,1,22,0,35705,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"357",48,22391,4,1,0,2,12,1,22391,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"358",64,27453,1,1,0,2,11,1,27453,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"359",39,21215,0,1,0,1,2,1,21215,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"360",43,13238,0,0,0,1,11,1,13238,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"361",32,12797,2,1,1,1,4,1,12797,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
"362",44,39392,0,1,1,1,14,0,39392,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"363",27,12197,1,1,1,1,8,1,12197,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
"364",45,16831,0,1,1,4,8,1,16831,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"365",47,20101,1,1,0,2,4,0,20101,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"366",38,11354,1,0,0,3,12,0,11354,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
"367",41,40000,4,1,1,2,8,1,40000,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"368",40,34515,0,1,1,3,11,1,34515,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"369",55,11629,1,0,1,0,12,0,11629,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"370",33,11945,3,1,0,1,0,1,11945,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"371",36,40000,2,1,1,4,11,1,40000,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"372",64,24202,0,1,1,0,11,1,24202,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"373",53,11669,2,1,0,0,16,1,11669,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"374",45,35653,2,0,0,1,5,1,35653,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
"375",48,20816,0,1,0,2,12,0,20816,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
"376",47,34448,1,1,0,0,3,0,34448,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
"377",39,18725,2,0,1,4,11,0,18725,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
"378",37,28427,0,1,0,1,17,0,28427,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
"379",23,25109,2,0,0,0,5,1,25109,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"380",30,18382,0,1,1,1,11,0,18382,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"381",53,17591,0,0,1,1,8,1,17591,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
"382",37,28976,0,1,1,1,15,0,28976,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"383",26,19147,2,1,0,0,7,1,19147,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
"384",33,19143,2,1,0,1,6,1,19143,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
"385",24,18526,1,0,0,1,13,0,18526,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
"386",42,28054,2,0,1,0,9,1,28054,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
"387",35,10658,0,1,0,2,5,0,10658,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"388",40,21520,0,0,0,1,5,1,21520,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
"389",27,36234,3,0,0,1,14,1,36234,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
"390",48,29400,2,1,1,4,9,1,29400,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"391",31,30361,2,1,1,3,7,1,30361,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
"392",43,19249,0,1,0,4,6,1,19249,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"393",38,5521,0,1,0,3,22,1,5521,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
"394",62,22130,2,1,0,2,2,1,22130,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"395",26,16406,0,1,1,1,8,1,16406,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"396",65,20496,0,1,1,1,9,1,20496,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"397",31,21012,0,1,1,1,10,1,21012,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"398",34,18456,2,0,0,2,12,1,18456,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
"399",33,40000,2,1,1,4,1,0,40000,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
"400",27,21169,1,1,1,2,13,0,21169,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"401",32,20990,0,0,0,0,10,0,20990,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
"402",43,40000,0,1,0,1,5,1,40000,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"403",52,18914,0,0,1,0,5,1,18914,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
"404",44,22083,0,1,1,3,13,1,22083,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
"405",40,16533,4,1,0,0,2,1,16533,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"406",30,33007,1,0,1,0,0,1,33007,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
"407",52,40000,3,1,1,4,6,1,40000,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
"408",50,40000,0,1,1,0,8,0,40000,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
"409",46,17161,0,1,0,3,8,1,17161,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
"410",52,31386,0,1,0,0,13,1,31386,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
"411",63,40000,1,1,1,1,8,1,40000,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"412",36,13491,3,0,0,1,16,1,13491,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"413",41,40000,1,1,1,1,6,1,40000,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"414",49,18520,2,1,1,2,7,0,18520,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"415",21,16952,4,1,1,3,12,0,16952,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
"416",43,31819,0,1,1,1,0,0,31819,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"417",39,39680,3,1,0,0,6,1,39680,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"418",49,14737,0,1,0,1,6,1,14737,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"419",42,18952,4,1,0,0,24,1,18952,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
"420",33,24579,4,0,0,2,5,0,24579,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"421",45,13407,2,1,0,0,6,0,13407,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"422",40,19466,0,1,0,4,16,1,19466,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"423",39,12521,1,1,1,1,15,1,12521,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
"424",44,12512,1,1,1,1,9,0,12512,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"425",45,11449,0,0,0,1,15,1,11449,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"426",40,20399,0,1,1,3,13,1,20399,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"427",30,23547,0,1,1,4,13,0,23547,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
"428",38,30879,0,1,0,2,7,1,30879,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"429",27,14788,1,0,1,2,14,1,14788,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"430",45,17514,0,1,1,1,15,1,17514,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"431",41,28505,0,1,1,1,15,1,28505,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"432",40,17022,2,1,0,0,9,1,17022,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"433",44,17325,0,0,0,0,10,1,17325,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
"434",49,23294,0,1,0,1,10,1,23294,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"435",26,40000,0,1,1,1,3,1,40000,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"436",37,24984,0,1,0,2,8,1,24984,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"437",25,15671,1,1,1,2,6,0,15671,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
"438",41,25492,2,1,0,0,10,1,25492,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"439",39,40000,1,0,1,2,0,1,40000,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
"440",45,16404,1,1,0,1,10,1,16404,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
"441",41,14318,4,1,0,2,13,1,14318,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"442",51,19666,0,0,0,1,10,1,19666,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"443",35,11558,0,1,1,0,14,1,11558,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"444",31,40000,2,1,0,0,9,0,40000,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"445",54,12647,0,1,0,3,7,0,12647,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"446",33,21934,0,1,1,2,9,1,21934,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"447",50,35879,1,1,0,2,2,0,35879,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"448",61,10776,1,1,1,0,13,0,10776,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
"449",60,28640,0,1,1,2,16,0,28640,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"450",41,6672,0,1,0,1,7,1,6672,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
"451",36,14513,1,0,1,3,14,1,14513,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
"452",41,15591,1,1,1,3,10,1,15591,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
"453",52,21610,3,1,1,2,9,1,21610,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"454",47,12834,3,0,1,1,8,1,12834,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
"455",49,26636,0,1,0,1,7,1,26636,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"456",32,29306,0,1,0,2,3,1,29306,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"457",55,40000,1,1,1,1,11,1,40000,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"458",37,40000,0,1,0,3,6,0,40000,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"459",45,7996,0,1,1,3,8,1,7996,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
"460",37,21142,5,1,0,1,10,0,21142,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"461",43,19257,3,1,0,4,5,0,19257,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"462",34,21409,0,1,0,1,7,1,21409,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
"463",38,9511,0,0,0,0,14,0,9511,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"464",37,20058,1,1,1,2,6,1,20058,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"465",47,22228,0,0,0,1,3,0,22228,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"466",46,21812,2,1,0,0,13,1,21812,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
"467",51,15416,0,1,0,4,8,0,15416,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
"468",43,11018,0,1,1,1,8,0,11018,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
"469",45,33282,1,1,0,0,4,1,33282,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"470",57,14360,0,1,1,1,9,1,14360,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"471",42,8898,0,0,1,1,12,1,8898,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
"472",52,15200,0,1,1,2,9,1,15200,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
"473",37,16503,0,0,1,1,12,0,16503,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
"474",51,40000,2,1,1,0,20,1,40000,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
"475",40,20316,3,1,1,2,9,1,20316,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"476",38,39559,0,0,1,0,4,0,39559,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"477",44,23243,0,0,0,0,13,0,23243,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"478",31,11621,0,1,0,1,7,0,11621,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"479",47,22193,0,1,1,3,14,1,22193,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"480",49,21770,1,1,1,3,12,1,21770,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"481",52,40000,0,1,1,1,6,0,40000,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"482",41,40000,0,1,0,1,14,1,40000,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"483",60,17365,0,0,0,1,7,0,17365,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
"484",50,19525,1,1,1,0,18,0,19525,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
"485",47,29051,0,1,0,1,9,1,29051,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"486",21,10967,1,1,1,1,11,0,10967,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
"487",52,40000,0,1,0,0,11,0,40000,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"488",30,13935,2,0,0,0,12,1,13935,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
"489",36,14619,0,1,0,1,18,1,14619,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"490",55,26822,0,0,0,1,6,1,26822,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"491",28,13697,0,0,1,3,5,0,13697,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
"492",41,11979,0,0,0,0,6,1,11979,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
"493",22,26853,1,1,0,1,18,1,26853,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
"494",43,16072,0,1,1,2,17,0,16072,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
"495",38,10044,0,1,1,2,11,1,10044,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"496",35,35798,3,1,1,1,7,0,35798,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
"497",34,24185,3,0,1,2,10,1,24185,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
"498",33,24174,2,1,1,1,8,1,24174,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"499",52,13714,0,0,0,2,12,1,13714,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
"500",31,39656,0,0,1,1,3,1,39656,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
"501",37,27311,0,1,0,2,4,0,27311,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"502",31,8047,0,0,1,0,10,0,8047,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"503",54,23368,1,0,1,3,18,0,23368,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
"504",48,40000,2,1,1,0,12,0,40000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"505",47,36202,0,1,1,4,9,1,36202,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"506",42,17855,1,1,1,1,8,1,17855,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"507",44,16389,0,1,1,1,7,1,16389,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
"508",23,16836,0,0,1,1,11,1,16836,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"509",31,15372,0,1,0,0,12,1,15372,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"510",40,27782,1,1,0,1,10,1,27782,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
"511",44,29076,0,1,0,1,10,1,29076,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"512",29,29209,0,0,1,3,4,1,29209,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
"513",18,22165,0,1,0,1,3,1,22165,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
"514",29,33985,0,1,0,3,13,0,33985,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"515",38,8708,1,0,1,0,8,0,8708,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"516",53,28089,2,0,0,1,6,0,28089,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"517",32,23174,4,1,1,1,10,0,23174,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
